id,pnum,origin_pnum,site,grid_ref,date_time,initials,retrap,age,sex,bto_species_code,bto_ring,pit_tag,weight,wing_length,tarsus_length,tarsus_length_method,bill_length,bill_length_method,bill_depth,bill_depth_method,pox_description,pectoral_muscle,leg_condition_description,tick_description,fat,moult_description,comment,feather,source_file,dup_pulli,missing_date_time,dup_date_time_bto_ring,diff_pnum_site_to_site,rescaled_morphometrics,updated_species_code,legacy_brood_id,breaststripe1,breaststripe2
57547,20071o42,,O42,SP4608,15/05/2007 09:00,,y,5,F,GRETI,TC59916,a4f97b,18,72,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
47598,20061ex10a,,ex10a,SP4608,06/05/2006 00:00,KSJ,N,1,m,GRETI,TC59922,,18.3,,,,,,,,,,,,,,,n,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,1,,,,,
54130,,,,SP4608,23/11/2006 00:00,SB,R,3,M,GRETI,TC59922,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
54157,,,,SP4608,25/11/2006 00:00,SB,R,3,M,GRETI,TC59922,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
54627,,,EX39C,SP4608,05/01/2007 00:00,BRC,R,5,M,GRETI,TC59922,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
57078,20071cp13,,CP13,SP4608,14/05/2007 13:00,AGG,R,5,M,GRETI,TC59922,9e28da,18.3,76,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
75267,,,CH,SP4608,12/11/2008 18:19,AL,R,4,M,GRETI,TC59922,,18,76.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
47599,20061ex10a,,ex10a,SP4608,06/05/2006 00:00,KSJ,N,1,m,GRETI,TC59923,,18.5,,,,,,,,,,,,,,,n,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,1,,,,,
54245,,,CH,SP4608,30/11/2006 00:00,SK,R,3,M,GRETI,TC59923,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
54747,,,CH,SP4608,24/01/2007 00:00,AH,R,5,M,GRETI,TC59923,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
58042,20071ex43a,,EX43A,SP4608,16/05/2007 12:00,AGG,R,5,M,GRETI,TC59923,a4eee2,17.9,76,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
65723,,,CH,SP4608,13/02/2008 10:23,CJ,R,6,M,GRETI,TC59923,,17.8,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
66021,,,CH,SP4608,05/03/2008 10:18,AH,R,6,M,GRETI,TC59923,,18,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
75284,,,CH,SP4608,18/11/2008 09:30,AMG,R,4,M,GRETI,TC59923,,19.3,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
53058,20061o45,20061o45,o45,SP4608,05/06/2006 00:00,KSJ,N,1,m,GRETI,TC59927,,17.6,,19.6,,,,,,,,,,,,,n,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
55035,,,O81,SP4608,01/02/2007 00:00,JQ,R,5,M,GRETI,TC59927,,19,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
56590,20071o52,,O52,SP4608,12/05/2007 07:00,MS,R,5,M,GRETI,TC59927,a4fc2c,16.7,75,20.2,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
53057,20061o45,20061o45,o45,SP4608,05/06/2006 00:00,KSJ,N,1,,GRETI,TC59929,,20.8,,20.6,,,,,,,,,,,,,n,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
55041,,,O81,SP4608,01/02/2007 00:00,JQ,R,5,M,GRETI,TC59929,,19,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55221,,,O236,SP4608,16/02/2007 00:00,SB,R,5,M,GRETI,TC59929,,18,77,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
68566,20081o4,,O4,SP4608,23/05/2008 10:00,JQ,y,6,M,GRETI,TC59929,9e20d3,18.4,75.5,21.2,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
53042,20061o40,20061o70,o40,SP4608,05/06/2006 00:00,KSJ,N,1,f,GRETI,TC59939,,17.5,,19.8,,,,,,,,,,,,,n,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
58542,20071o4,,O4,SP4608,17/05/2007 06:00,MS,R,5,F,GRETI,TC59939,9e1ee2,20.3,73.5,20.3,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
53160,20061o80,20061o80,o80,SP4608,06/06/2006 00:00,KSJ,N,1,,GRETI,TC59955,,17.5,,20.1,,,,,,,,,,,,,n,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
55401,,,O101,SP4608,25/02/2007 00:00,JQ,R,5,F,GRETI,TC59955,,18,70,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256563,20051MP68,,mp68,,18/05/2005 16:00,ingres,n,1,,GRETI,TE79009,,17.4,51,20.2,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,1,1,,,
45274,,,MP 79,SP4608,13/09/2005 00:00,JQ,R,4,F,GRETI,TE79009,,19.5,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45285,,,MP 79,SP4608,19/09/2005 10:00,JQ,R,4,F,GRETI,TE79009,,19.6,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45746,,,MP,SP4608,14/11/2005 16:05,SCP,R,4,M,GRETI,TE79009,,19,76.5,,,,,,,,,,,,,age correction,,CAM_94-2013_IMPR.csv,,,,,,,,,
256589,20051MP61,,mp61,,19/05/2005 16:00,ingres,n,1,F,GRETI,TE79013,,17.6,49.5,19.5,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,1,1,,,
45287,,,MP 79,SP4608,19/09/2005 10:00,JQ,R,3,F,GRETI,TE79013,,17.5,74.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45744,,,MP,SP4608,14/11/2005 15:15,JQ,R,3,F,GRETI,TE79013,,16.9,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
49861,20061mp47,,mp47,SP4608,29/05/2006 08:15,,R,5,F,GRETI,TE79013,,17,73,19.8,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
57563,20071mp42,,MP42,SP4608,15/05/2007 07:35,SP,R,6,F,GRETI,TE79013,022b3d,16.7,73,19.7,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,,,,,
68061,20081mp41,,MP41,SP4608,22/05/2008 06:00,JQ,y,6,F,GRETI,TE79013,9e202c,18.3,73,20.4,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
76951,20091mp38,,MP38,SP4608,11/05/2009 11:00,EC,R,6,F,GRETI,TE79013,,17.6,74,19.8,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
89905,20101mp42,,MP42,SP4608,22/05/2010 07:00,EC,R,6,F,GRETI,TE79013,,17.7,74,22.3,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
256575,20051MP61,,mp61,,19/05/2005 16:00,ingres,n,1,,GRETI,TE79016,,17.6,50,19.7,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,1,1,,,
45282,,,MP 79,SP4608,19/09/2005 10:00,JQ,R,3,F,GRETI,TE79016,,17.2,73.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256599,20051MP55,,mp55,,21/05/2005 13:00,ingres,n,1,M,GRETI,TE79023,,20.9,53,19.6,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,1,1,,,
45331,,,LMAR,SP4608,22/09/2005 00:00,JQ,R,3,M,GRETI,TE79023,,19.3,77,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
48736,20061sw88,,SW88,SP4608,26/05/2006 08:00,MS,R,5,M,GRETI,TE79023,,18.5,75.5,19.7,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,48.1,19
56584,20071sw90,,SW90,SP4608,12/05/2007 17:00,MS,R,6,M,GRETI,TE79023,,19.2,77,19.7,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,,1,,,,
256683,20051MP70,,mp70,,25/05/2005 15:00,ingres,n,1,M,GRETI,TE79069,,19.5,52,20.9,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,1,1,,,
45275,,,MP 79,SP4608,13/09/2005 00:00,JQ,R,3,M,GRETI,TE79069,,19.6,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45295,,,MP 79,SP4608,19/09/2005 13:00,JQ,R,3,M,GRETI,TE79069,,20.2,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45527,,,MP,SP4608,13/10/2005 00:00,SCP,R,3,M,GRETI,TE79069,,19.4,75.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46170,,,MP,SP4608,13/12/2005 08:50,SCP,R,3,M,GRETI,TE79069,,18.7,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
47982,20061mp78,,mp78,SP4608,21/05/2006 13:30,,R,5,M,GRETI,TE79069,,18,76,20.7,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,,,,,
54102,,,LOW MP,SP4608,22/11/2006 00:00,,R,4,M,GRETI,TE79069,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256715,20051MP20,,mp20,,25/05/2005 12:00,Sam Patrick,N,1,M,GRETI,TE79089,,18.9,49.5,21,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,1,1,,,
45292,,,MP 79,SP4608,19/09/2005 11:00,JQ,R,2,,GRETI,TE79089,,19.3,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
47249,,,LOW MP,SP4608,23/02/2006 00:00,,R,5,M,GRETI,TE79089,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
52162,20061mp51,,mp51,SP4608,02/06/2006 09:45,,R,5,M,GRETI,TE79089,,18,75,21,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
43597,20051w73,20051w73,w73,SP4608,28/05/2005 15:00,,N,1,f,GRETI,TE79225,,18.7,,20,,,,,,,,,,,,,y,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
46446,,,,SP4608,18/01/2006 00:00,JEC,R,5,F,GRETI,TE79225,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
48472,20061cp14a,,CP14A,SP4608,25/05/2006 17:00,AGG,R,5,F,GRETI,TE79225,,19.4,73,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
45422,,,MP1,SP4608,28/09/2005 00:00,JC,R,3,F,GRETI,TE79229,,16.1,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45489,,,LMAR,SP4608,05/10/2005 00:00,SP,R,3,F,GRETI,TE79229,,17.2,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46501,,,LOWMAR,SP4608,19/01/2006 00:00,,R,5,F,GRETI,TE79229,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256511,20051B220,20051b220,b220,,,ingres,n,1,,GRETI,TE79229,,18.4,,,,,,,,,,,,,,,n,"sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,1,,,,1,,,
45463,,,B33,SP4608,03/10/2005 00:00,SP,R,3,M,GRETI,TE79230,,19,72.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45573,,,MP,SP4608,17/10/2005 08:00,SCP,R,3,M,GRETI,TE79230,,18.5,74.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256506,20051B220,20051b220,b220,,,ingres,n,1,,GRETI,TE79230,,18.6,,,,,,,,,,,,,,,n,"sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,1,,,,1,,,
256823,20051B31,20051b31,b31,,29/05/2005 19:00,ingres,n,1,M,GRETI,TE79305,,17.9,,,,,,,,,,,,,,,n,"sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,1,,,
47966,20061sw86,,SW86,SP4608,21/05/2006 16:00,MS,R,5,M,GRETI,TE79305,,18.6,76,20.3,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
44026,20051b105,20051b105,b105,SP4608,31/05/2005 00:00,,N,1,f,GRETI,TE79554,,17.4,51,21.3,,,,,,,,,,,,,n,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,1,,,,
48058,20061p6,,P6,SP4608,22/05/2006 07:00,JQ,R,5,F,GRETI,TE79554,,17.6,72,19.7,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
256781,20051MP46,,mp46,,28/05/2005 00:00,ingres,n,1,M,GRETI,TE79613,,18.5,54,21.1,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,1,1,,,
45277,,,MP 79,SP4608,13/09/2005 10:00,JQ,R,3,M,GRETI,TE79613,,17.8,77,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45351,,,MP38,SP4608,26/09/2005 00:00,JH,R,3,M,GRETI,TE79613,,19.3,77,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45464,,,B33,SP4608,03/10/2005 00:00,JEC,R,3,M,GRETI,TE79613,,19.2,77.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46669,,,MIDMAR,SP4608,26/01/2006 00:00,,R,5,M,GRETI,TE79613,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
47804,20061b15,,b15,SP4608,18/05/2006 00:00,,R,5,M,GRETI,TE79613,,18.8,77,24,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,0
49079,,,,SP4608,27/05/2006 00:00,,R,5,M,GRETI,TE79613,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
257043,20061B15,,B15,,16/07/2006 00:00,ingres,,5,M,GRETI,TE79613,,18.5,76.5,23.3,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,0
57024,20071mp46,,MP46,SP4608,14/05/2007 08:55,SP,R,6,M,GRETI,TE79613,9e2b4c,19.9,78,20.9,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,,,,,
256816,20051MP32,,mp32,,29/05/2005 00:00,ingres,n,1,F,GRETI,TE79646,,19,53,20.1,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,1,1,,,
48076,20061sw43,,SW43,SP4608,22/05/2006 12:00,MS,R,5,F,GRETI,TE79646,,18,73,20.1,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
44309,20051sw18,,sw18,SP4608,01/06/2005 00:00,,N,1,f,GRETI,TE79755,,18.1,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
50270,20061ex42,,EX42,SP4608,30/05/2006 08:00,AGG,R,5,F,GRETI,TE79755,,18.4,74,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
44443,20051sw14,,sw14,SP4608,02/06/2005 00:00,,N,1,m,GRETI,TE79781,,19,52,20.1,,,,36,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,1,,,,
64806,20071o100,,O100,SP4608,26/05/2007 13:00,,y,6,M,GRETI,TE79781,,19,75.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,,1,,,,
75646,,,CH,SP4608,21/01/2009 11:22,AGG,R,6,M,GRETI,TE79781,,19,78,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
84844,20091ex92,,EX92,SP4608,07/06/2009 15:00,AMG,R,6,M,GRETI,TE79781,,19,78,0,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,0,0
44189,20051o103,,o103,SP4608,01/06/2005 00:00,,N,1,m,GRETI,TE79807,,20.2,,,,,,0,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
47630,20061ex13a,,EX13A,SP4608,13/05/2006 07:00,KSJ,R,5,M,GRETI,TE79807,,18.8,78,20,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
44240,20051o83,,o83,SP4608,01/06/2005 00:00,,N,1,m,GRETI,TE79816,,20.7,,,,,,0,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
49343,20061sw6,,SW6,SP4608,28/05/2006 10:00,MS,R,5,M,GRETI,TE79816,,17.9,73,20.8,,,,,,,0,,,0,0ogc,age correction,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
60095,20071sw8,,SW8,SP4608,19/05/2007 09:00,MS,R,6,M,GRETI,TE79816,a4f400,18.7,74,20.7,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
44234,20051o39,,o39,SP4608,01/06/2005 00:00,,N,1,m,GRETI,TE79822,,20,,,,,,0,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
62835,20071o44,,O44,SP4608,22/05/2007 13:00,,y,6,M,GRETI,TE79822,a4f396,19.5,75.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
44361,20051ex62a,,ex62a,SP4608,02/06/2005 00:00,,N,1,m,GRETI,TE79897,,19.4,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,1,,,,,
51742,20061o80,,O80,SP4608,01/06/2006 08:00,JQ,R,5,M,GRETI,TE79897,,20.2,75,21,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
61778,20071sw33,,SW33,SP4608,21/05/2007 00:00,,N,1,,GRETI,TE79918,9e30a7,20,,,,,,,,,,,,,,,n,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
65139,,,CH,SP4608,20/10/2007 00:00,JKB,R,3,F,GRETI,TE79918,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
69710,20081ex8,,EX8,SP4608,26/05/2008 06:00,MS,R,5,F,GRETI,TE79918,,19.4,75,20.3,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
75247,,,CH,SP4608,12/11/2008 08:56,CI,R,4,F,GRETI,TE79918,,19.5,77,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
75286,,,CH,SP4608,18/11/2008 10:09,AMG,R,4,F,GRETI,TE79918,,20,77,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
42688,20051o95,,o95,SP4608,25/05/2005 00:00,,N,1,m,GRETI,TE80025,,20,,,,,,0,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
55152,,,O210,SP4608,13/02/2007 00:00,JQ,R,6,M,GRETI,TE80025,,20,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
257083,20071O25,,O25,,08/05/2007 07:00,marta szulkin,R,6,M,GRETI,TE80025,a4e5fa,17.4,71.6,20.4,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,
42685,20051o113,,o113,SP4608,25/05/2005 00:00,,N,1,m,GRETI,TE80041,,19.4,,,,,,0,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
46116,,,O236,SP4608,09/12/2005 10:00,JQ,R,3,M,GRETI,TE80041,,18.7,76.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
53558,20061o106,,O106,SP4608,04/07/2006 08:00,KSJ,R,5,M,GRETI,TE80041,,18.5,75,20,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
54866,,,O81,SP4608,28/01/2007 00:00,JQ,R,6,M,GRETI,TE80041,,20,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
42976,20051o19,,o19,SP4608,26/05/2005 00:00,,N,1,f,GRETI,TE80064,,18.6,,,,,,0,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
60175,20071ex81a,,EX81A,SP4608,19/05/2007 11:59,ML,R,6,F,GRETI,TE80064,a50fad,18.2,74,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
65147,,,CH,SP4608,20/10/2007 00:00,GWC,R,4,F,GRETI,TE80064,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
43202,20051o76,,o76,SP4608,27/05/2005 00:00,,N,1,m,GRETI,TE80088,,20.4,,,,,,0,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
46896,,,,SP4608,06/02/2006 00:00,JQ,R,5,M,GRETI,TE80088,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
49725,20061o81,,O81,SP4608,29/05/2006 07:00,JQ,R,5,M,GRETI,TE80088,,19,75,20.8,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
43465,20051ex1,,EX1,SP4608,28/05/2005 00:00,,N,1,,GRETI,TE80101,,18.2,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,,,,,,
46418,,,CH,SP4608,18/01/2006 00:00,MS,R,5,F,GRETI,TE80101,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
43411,20051ex17,,ex17,SP4608,28/05/2005 00:00,,N,1,m,GRETI,TE80109,,20.2,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
47582,,,NR W99,SP4608,25/03/2006 00:00,BRC,R,5,M,GRETI,TE80109,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
49083,20061ex14a,,EX14A,SP4608,27/05/2006 09:00,KSJ,R,5,M,GRETI,TE80109,,20.3,75,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
55381,,,W101,SP4608,23/02/2007 00:00,SB,R,6,M,GRETI,TE80109,,19,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
58142,20071ex14b,,EX14B,SP4608,16/05/2007 13:54,ML,R,6,M,GRETI,TE80109,9e24b4,19.7,75.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
43418,20051ex17,,ex17,SP4608,28/05/2005 00:00,,N,1,f,GRETI,TE80110,,19.2,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
48111,20061ex39a,,EX39A,SP4608,23/05/2006 00:00,KSJ,R,5,F,GRETI,TE80110,,19.6,72,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,,,,,
48288,20061ex39a,,EX39A,SP4608,24/05/2006 10:00,KSJ,R,5,F,GRETI,TE80110,,19.6,72,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
53738,,,NR W99,SP4608,04/10/2006 00:00,JEC,R,4,F,GRETI,TE80110,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55382,,,W101,SP4608,23/02/2007 00:00,SB,R,6,F,GRETI,TE80110,,18,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
60140,20071ex39a,,EX39A,SP4608,19/05/2007 14:58,ML,R,6,F,GRETI,TE80110,a4f312,19.9,72.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
