AreaHapMap,GWASId,RingNumber,YearOfBreeding,BroodType,NoFledged,NoRecruits,Include
Oosterhout,1051,AR...44751,2010,0,6,0,1
Oosterhout,7,AR...44852,2011,0,6,0,1
Oosterhout,7,AR...44852,2012,0,6,0,1
Oosterhout,7,AR...44852,2011,0,6,0,1
Oosterhout,7,AR...44852,2010,0,5,1,1
Oosterhout,7,AR...44852,2010,0,5,1,1
Oosterhout,7,AR...44852,2012,0,6,0,1
Oosterhout,907,AR...44960,2011,0,6,1,1
Oosterhout,907,AR...44960,2010,0,6,0,1
Oosterhout,907,AR...44960,2010,0,6,0,1
Oosterhout,907,AR...44960,2011,0,6,1,1
Oosterhout,907,AR...44960,2012,0,5,0,1
Oosterhout,907,AR...44960,2012,0,5,0,1
Oosterhout,907,AR...44960,2014,0,0,0,1
Oosterhout,907,AR...44960,2013,0,6,0,1
Oosterhout,907,AR...44960,2013,0,6,0,1
Oosterhout,907,AR...44960,2014,0,0,0,1
Oosterhout,3113,AR...44988,2013,1,4,0,1
Oosterhout,3113,AR...44988,2012,0,6,1,1
Oosterhout,3113,AR...44988,2011,0,9,0,1
Oosterhout,3113,AR...44988,2013,1,4,0,1
Oosterhout,3113,AR...44988,2013,0,0,0,1
Oosterhout,3113,AR...44988,2012,0,6,1,1
Oosterhout,3113,AR...44988,2013,0,0,0,1
Oosterhout,3113,AR...44988,2011,0,9,0,1
Oosterhout,904,AR...44999,2012,2,0,0,1
Oosterhout,904,AR...44999,2010,0,8,0,1
Oosterhout,904,AR...44999,2012,0,5,0,1
Oosterhout,904,AR...44999,2013,0,6,0,1
Oosterhout,904,AR...44999,2014,0,2,0,1
Oosterhout,904,AR...44999,2010,2,0,0,1
Oosterhout,904,AR...44999,2011,0,7,0,1
Oosterhout,904,AR...44999,2015,0,3,0,1
Oosterhout,904,AR...44999,2012,2,0,0,1
Oosterhout,904,AR...44999,2012,0,5,0,1
Oosterhout,904,AR...44999,2010,2,0,0,1
Oosterhout,904,AR...44999,2013,0,6,0,1
Oosterhout,904,AR...44999,2015,0,3,0,1
Oosterhout,904,AR...44999,2010,0,8,0,1
Oosterhout,904,AR...44999,2011,0,7,0,1
Oosterhout,904,AR...44999,2014,0,2,0,1
Westerheide,448,AR...45600,2012,2,0,0,1
Westerheide,448,AR...45600,2011,1,5,0,0
Westerheide,448,AR...45600,2012,0,5,0,1
Warnsborn,687,AR...45631,2010,2,3,0,1
Warnsborn,687,AR...45631,2010,0,0,0,1
Westerheide,1822,AR...45672,2013,0,3,0,1
Warnsborn,509,AR...45698,2012,0,7,1,0
Warnsborn,17,AR...45699,2012,0,7,0,1
Westerheide,346,AR...45700,2012,0,7,1,0
Hoge_Veluwe,3030,AR...45750,2014,0,0,0,0
Hoge_Veluwe,3030,AR...45750,2014,1,4,0,1
Hoge_Veluwe,3030,AR...45750,2013,0,7,0,1
Warnsborn,679,AR...45841,2011,0,12,0,1
Westerheide,713,AR...45852,2012,11,10,0,0
Westerheide,713,AR...45852,2011,0,12,1,0
Warnsborn,3002,AR...45929,2012,0,4,0,0
Westerheide,90,AR...45946,2011,0,10,1,0
Westerheide,100,AR...45949,2011,0,9,0,1
Westerheide,92,AR...45950,2011,0,8,1,0
Westerheide,84,AR...45952,2011,0,8,0,1
Westerheide,94,AR...45953,2011,0,7,2,0
Warnsborn,95,AR...45958,2012,0,3,0,1
Westerheide,81,AR...45959,2011,0,10,1,0
Westerheide,125,AR...45960,2012,6,4,0,0
Westerheide,125,AR...45960,2011,0,3,0,1
Westerheide,3005,AR...45994,2012,0,8,3,0
Westerheide,2907,AR...65060,2011,2,0,0,1
Westerheide,2907,AR...65060,2011,0,9,3,0
Warnsborn,2903,AR...65107,2012,0,0,0,1
Warnsborn,2903,AR...65107,2011,2,2,0,1
Warnsborn,2903,AR...65107,2011,0,9,0,1
Westerheide,2902,AR...65114,2011,0,10,5,0
Warnsborn,2900,AR...65123,2011,0,12,1,0
Warnsborn,2899,AR...65167,2013,0,8,0,1
Warnsborn,2899,AR...65167,2012,0,8,1,1
Warnsborn,2899,AR...65167,2011,0,11,3,0
Westerheide,3159,AR...65272,2012,0,0,0,1
Westerheide,3159,AR...65272,2011,0,11,1,0
Westerheide,3159,AR...65272,2012,1,0,0,1
Warnsborn,3115,AR...65283,2011,0,0,0,0
Westerheide,2904,AR...65294,2011,0,8,1,0
Warnsborn,2896,AR...65365,2011,0,0,0,1
Warnsborn,2896,AR...65365,2012,0,6,0,1
Westerheide,2898,AR...65375,2011,0,10,0,0
Buunderkamp,2897,AR...65380,2012,0,3,0,1
Buunderkamp,2897,AR...65380,2014,0,0,0,1
Buunderkamp,2897,AR...65380,2014,1,0,0,1
Buunderkamp,2897,AR...65380,2011,0,3,0,1
Buunderkamp,2897,AR...65380,2013,0,6,0,0
Warnsborn,2895,AR...65520,2011,0,10,0,1
Warnsborn,2895,AR...65520,2012,0,5,1,0
Westerheide,2901,AR...65622,2012,0,0,0,0
Westerheide,2901,AR...65622,2011,0,11,0,1
Westerheide,2901,AR...65622,2012,1,7,0,0
Westerheide,2908,AR...65718,2011,2,4,0,1
Westerheide,2908,AR...65718,2011,0,10,1,0
Westerheide,3116,AR...65883,2011,0,10,2,0
Westerheide,3116,AR...65883,2011,2,4,1,1
Westerheide,3116,AR...65883,2012,0,0,0,1
Westerheide,3116,AR...65883,2012,1,2,0,0
Westerheide,681,AR...65979,2011,0,12,1,0
Westerheide,681,AR...65979,2012,0,6,3,0
Westerheide,681,AR...65979,2012,2,0,0,1
Hoge_Veluwe,788,AR...67014,2010,1,7,0,1
Hoge_Veluwe,788,AR...67014,2010,0,0,0,0
Hoge_Veluwe,1015,AR...67025,2010,0,1,0,1
Hoge_Veluwe,1015,AR...67025,2010,2,5,0,1
Hoge_Veluwe,780,AR...67047,2010,1,4,0,1
Hoge_Veluwe,780,AR...67047,2010,0,0,0,0
Roekelse_Bos,2910,AR...67132,2011,0,10,1,1
Roekelse_Bos,2910,AR...67132,2012,6,0,0,1
Hoge_Veluwe,2912,AR...67158,2011,0,9,2,1
Hoge_Veluwe,1007,AR...67160,2010,2,0,0,1
Hoge_Veluwe,1007,AR...67160,2010,0,4,0,1
Hoge_Veluwe,772,AR...67489,2011,0,8,0,1
Hoge_Veluwe,772,AR...67489,2010,6,9,0,1
Hoge_Veluwe,256,AR...67596,2013,0,6,1,1
Hoge_Veluwe,256,AR...67596,2011,0,10,1,1
Hoge_Veluwe,256,AR...67596,2012,0,8,0,1
Hoge_Veluwe,604,AR...67597,2011,0,11,0,1
Hoge_Veluwe,180,AR...67599,2012,0,8,0,1
Hoge_Veluwe,180,AR...67599,2011,0,10,2,1
Hoge_Veluwe,257,AR...67700,2013,0,5,0,1
Oosterhout,3,AR...67749,2012,0,7,0,1
Oosterhout,3,AR...67749,2012,0,7,0,1
Roekelse_Bos,471,AR...67766,2012,0,5,0,1
Roekelse_Bos,478,AR...67768,2012,0,9,0,1
Roekelse_Bos,522,AR...67770,2012,0,0,0,0
Roekelse_Bos,522,AR...67770,2012,1,0,0,1
Roekelse_Bos,514,AR...67777,2012,0,6,0,1
Roekelse_Bos,514,AR...67777,2012,2,0,0,0
Oosterhout,925,AR...67779,2013,0,3,0,1
Oosterhout,925,AR...67779,2013,0,3,0,1
Oosterhout,990,AR...67780,2015,0,7,0,1
Oosterhout,990,AR...67780,2014,0,8,2,1
Oosterhout,990,AR...67780,2015,0,7,0,1
Oosterhout,990,AR...67780,2013,0,7,3,1
Oosterhout,990,AR...67780,2013,0,7,3,1
Oosterhout,990,AR...67780,2014,0,8,2,1
Hoge_Veluwe,3016,AR...67785,2013,0,0,0,0
Hoge_Veluwe,596,AR...67917,2011,0,9,2,1
Hoge_Veluwe,2944,AR...67925,2012,0,4,0,1
Hoge_Veluwe,444,AR...67927,2011,0,6,0,0
Hoge_Veluwe,444,AR...67927,2012,0,9,0,1
Hoge_Veluwe,588,AR...67947,2011,0,12,1,1
Hoge_Veluwe,782,AR...68146,2010,0,5,0,1
Hoge_Veluwe,2911,AR...68863,2011,0,9,0,1
Hoge_Veluwe,2913,AR...68870,2012,0,3,0,1
Hoge_Veluwe,2913,AR...68870,2011,0,7,0,1
Hoge_Veluwe,2913,AR...68870,2012,2,5,0,0
Oosterhout,760,AR...68904,2011,0,5,1,1
Oosterhout,760,AR...68904,2011,0,5,1,1
Hoge_Veluwe,581,AR...68932,2011,2,1,0,1
Hoge_Veluwe,581,AR...68932,2011,0,11,1,1
Hoge_Veluwe,740,AR...68946,2011,0,10,1,1
Hoge_Veluwe,895,AR...68949,2011,0,10,1,1
Hoge_Veluwe,895,AR...68949,2012,0,7,0,1
Hoge_Veluwe,2914,AR...69398,2014,0,0,0,0
Hoge_Veluwe,2914,AR...69398,2011,0,10,1,1
Hoge_Veluwe,2914,AR...69398,2012,0,8,1,1
Hoge_Veluwe,2914,AR...69398,2013,0,8,4,1
Hoge_Veluwe,3117,AR...69471,2011,0,7,1,1
Buunderkamp,14,AR...75063,2011,0,10,0,1
Buunderkamp,14,AR...75063,2010,1,10,0,1
Buunderkamp,14,AR...75063,2010,0,0,0,1
Buunderkamp,14,AR...75063,2013,0,3,0,0
Buunderkamp,14,AR...75063,2014,0,6,0,1
Buunderkamp,805,AR...75088,2010,0,7,0,1
Buunderkamp,805,AR...75088,2010,2,3,0,1
Buunderkamp,172,AR...75122,2012,0,4,0,1
Buunderkamp,172,AR...75122,2013,0,6,0,1
Buunderkamp,172,AR...75122,2010,0,8,0,1
Buunderkamp,79,AR...75144,2010,0,8,0,1
Buunderkamp,79,AR...75144,2011,0,11,0,1
Buunderkamp,2894,AR...75191,2011,0,8,0,1
Buunderkamp,15,AR...75219,2011,0,13,1,1
Buunderkamp,15,AR...75219,2010,0,6,0,1
Buunderkamp,35,AR...75233,2010,0,8,0,1
Buunderkamp,35,AR...75233,2011,0,10,0,1
Buunderkamp,35,AR...75233,2014,0,0,0,1
Buunderkamp,35,AR...75233,2012,0,7,0,1
Buunderkamp,35,AR...75233,2013,0,4,0,0
Buunderkamp,35,AR...75233,2010,2,7,0,1
Buunderkamp,98,AR...75244,2011,0,11,0,1
Buunderkamp,98,AR...75244,2014,0,4,0,1
Buunderkamp,98,AR...75244,2010,0,7,0,1
Buunderkamp,76,AR...75252,2010,0,8,0,1
Buunderkamp,76,AR...75252,2012,0,8,0,1
Buunderkamp,76,AR...75252,2011,0,12,0,1
Buunderkamp,76,AR...75252,2010,2,0,0,1
Buunderkamp,1636,AR...75264,2012,0,4,0,1
Buunderkamp,1636,AR...75264,2010,0,2,1,1
Buunderkamp,1636,AR...75264,2011,0,10,0,1
Buunderkamp,1636,AR...75264,2013,0,0,0,0
Buunderkamp,1636,AR...75264,2014,0,3,0,1
Buunderkamp,803,AR...75286,2010,0,8,1,1
Buunderkamp,803,AR...75286,2010,2,2,0,1
Buunderkamp,803,AR...75286,2011,0,11,0,1
Buunderkamp,2893,AR...75290,2011,0,8,0,1
Buunderkamp,71,AR...75356,2014,6,0,0,1
Buunderkamp,71,AR...75356,2010,0,7,0,1
Buunderkamp,71,AR...75356,2012,0,8,0,1
Buunderkamp,71,AR...75356,2011,0,11,0,1
Buunderkamp,2892,AR...75371,2011,0,5,0,1
Buunderkamp,60,AR...75411,2012,0,0,0,0
Buunderkamp,60,AR...75411,2011,0,10,0,1
Buunderkamp,60,AR...75411,2010,0,8,0,1
Buunderkamp,60,AR...75411,2010,7,0,0,1
Buunderkamp,286,AR...75450,2011,0,8,0,1
Buunderkamp,286,AR...75450,2010,0,8,1,1
Buunderkamp,3114,AR...75495,2013,0,6,0,0
Buunderkamp,3114,AR...75495,2014,0,6,0,1
Buunderkamp,3114,AR...75495,2012,6,6,0,1
Buunderkamp,3114,AR...75495,2011,0,7,0,1
Buunderkamp,3114,AR...75495,2012,0,0,0,1
Buunderkamp,32,AR...76049,2011,0,9,0,1
Buunderkamp,93,AR...76050,2011,0,12,0,1
Buunderkamp,1619,AR...76072,2014,6,0,0,1
Buunderkamp,72,AR...76088,2012,0,3,0,1
Buunderkamp,72,AR...76088,2011,0,4,0,1
Buunderkamp,83,AR...76094,2011,0,8,0,1
Buunderkamp,83,AR...76094,2012,0,7,0,1
Buunderkamp,75,AR...76149,2011,0,7,0,1
Buunderkamp,68,AR...76172,2011,0,6,0,1
Buunderkamp,91,AR...76198,2011,0,10,0,1
Buunderkamp,147,AR...76200,2011,0,6,0,1
Buunderkamp,147,AR...76200,2013,0,4,0,0
Buunderkamp,147,AR...76200,2012,0,6,0,1
Buunderkamp,97,AR...76250,2011,0,9,0,1
Buunderkamp,1798,AR...76275,2014,0,0,0,1
Buunderkamp,148,AR...76324,2012,0,10,0,1
Buunderkamp,148,AR...76324,2013,0,2,0,1
Buunderkamp,148,AR...76324,2014,0,1,0,1
Buunderkamp,148,AR...76324,2011,0,4,1,1
Buunderkamp,901,AR...76329,2012,6,0,0,1
Buunderkamp,901,AR...76329,2011,0,6,0,1
Buunderkamp,2968,AR...76532,2012,0,0,0,0
Buunderkamp,2968,AR...76532,2013,0,1,0,0
Buunderkamp,2974,AR...76666,2012,0,8,0,1
Buunderkamp,2972,AR...76688,2013,0,3,0,1
Buunderkamp,2972,AR...76688,2014,0,5,0,1
Buunderkamp,2972,AR...76688,2012,0,5,0,1
Buunderkamp,2971,AR...76703,2012,0,4,0,1
Buunderkamp,902,AR...76733,2012,0,9,0,1
Buunderkamp,902,AR...76733,2011,0,10,1,1
Buunderkamp,903,AR...76737,2011,0,10,2,1
Buunderkamp,903,AR...76737,2012,0,1,0,1
Buunderkamp,888,AR...76738,2011,0,10,3,1
Buunderkamp,888,AR...76738,2012,0,6,0,1
Buunderkamp,85,AR...76785,2011,0,7,1,1
Buunderkamp,86,AR...76808,2011,0,8,1,1
Buunderkamp,86,AR...76808,2011,2,5,0,1
Buunderkamp,149,AR...76809,2011,0,6,0,1
Buunderkamp,149,AR...76809,2013,0,4,0,1
Buunderkamp,898,AR...76811,2011,0,6,0,1
Buunderkamp,898,AR...76811,2012,0,5,0,1
Buunderkamp,77,AR...76938,2011,0,5,0,1
Buunderkamp,78,AR...76939,2011,0,8,0,1
Buunderkamp,53,AR...76949,2011,0,8,0,1
Buunderkamp,53,AR...76949,2012,0,6,0,1
Hoge_Veluwe,1641,AR...77000,2014,0,6,0,1
Hoge_Veluwe,1641,AR...77000,2015,0,2,0,1
Westerheide,3003,AR...86166,2012,0,7,0,0
Hoge_Veluwe,3021,AR...86772,2013,0,0,0,0
Hoge_Veluwe,3021,AR...86772,2015,0,0,0,1
Hoge_Veluwe,3021,AR...86772,2014,0,0,0,0
Hoge_Veluwe,3021,AR...86772,2014,1,6,2,1
Hoge_Veluwe,3021,AR...86772,2015,1,8,0,1
Roekelse_Bos,3009,AR...88036,2012,1,2,0,1
Roekelse_Bos,3009,AR...88036,2012,0,0,0,0
Roekelse_Bos,3007,AR...88065,2012,0,5,0,1
Roekelse_Bos,3008,AR...88260,2012,0,0,0,0
Roekelse_Bos,523,AR...88490,2012,0,4,0,1
Roekelse_Bos,523,AR...88490,2011,0,8,0,1
Roekelse_Bos,524,AR...88491,2011,2,6,0,1
Roekelse_Bos,524,AR...88491,2012,0,0,0,0
Roekelse_Bos,524,AR...88491,2012,1,0,0,0
Roekelse_Bos,524,AR...88491,2011,0,9,0,1
Roekelse_Bos,830,AR...88528,2012,6,8,0,1
Roekelse_Bos,830,AR...88528,2013,0,6,0,1
Roekelse_Bos,830,AR...88528,2011,0,8,1,1
Roekelse_Bos,525,AR...88645,2011,0,9,1,1
Roekelse_Bos,525,AR...88645,2012,0,7,0,1
Roekelse_Bos,515,AR...88650,2012,0,7,0,1
Roekelse_Bos,515,AR...88650,2011,2,0,0,1
Roekelse_Bos,515,AR...88650,2011,0,11,1,1
Roekelse_Bos,526,AR...88781,2011,0,9,0,1
Roekelse_Bos,526,AR...88781,2012,0,0,0,0
Roekelse_Bos,526,AR...88781,2012,1,4,0,1
Roekelse_Bos,3010,AR...88797,2012,0,5,0,1
Hoge_Veluwe,3006,AR...88805,2012,0,4,0,1
Roekelse_Bos,502,AR...88851,2012,6,3,0,1
Roekelse_Bos,502,AR...88851,2011,2,4,0,1
Roekelse_Bos,502,AR...88851,2011,0,11,0,1
Roekelse_Bos,516,AR...88894,2012,0,6,0,1
Roekelse_Bos,516,AR...88894,2011,0,8,2,1
Roekelse_Bos,505,AR...88951,2012,6,4,0,1
Roekelse_Bos,505,AR...88951,2011,0,0,0,0
Roekelse_Bos,495,AR...88959,2011,2,7,0,1
Roekelse_Bos,495,AR...88959,2012,2,2,0,1
Roekelse_Bos,495,AR...88959,2012,0,5,0,1
Roekelse_Bos,495,AR...88959,2011,0,8,0,1
Roekelse_Bos,487,AR...88962,2011,0,0,0,0
Roekelse_Bos,487,AR...88962,2012,1,6,0,0
Roekelse_Bos,487,AR...88962,2011,1,7,0,1
Roekelse_Bos,487,AR...88962,2012,0,0,0,0
Roekelse_Bos,497,AR...88964,2012,6,4,0,1
Roekelse_Bos,497,AR...88964,2011,0,10,1,1
Roekelse_Bos,498,AR...88971,2011,0,0,0,0
Roekelse_Bos,498,AR...88971,2011,1,6,0,1
Roekelse_Bos,498,AR...88971,2012,0,6,0,1
Roekelse_Bos,499,AR...88975,2011,0,6,0,1
Roekelse_Bos,499,AR...88975,2011,2,0,0,1
Roekelse_Bos,499,AR...88975,2012,0,6,0,1
Roekelse_Bos,500,AR...88981,2011,0,9,0,1
Roekelse_Bos,500,AR...88981,2012,0,3,0,1
Hoge_Veluwe,766,AR...89044,2011,0,8,1,1
Hoge_Veluwe,766,AR...89044,2012,0,0,0,1
Hoge_Veluwe,2948,AR...89046,2013,0,4,1,1
Hoge_Veluwe,2966,AR...89056,2013,0,0,0,0
Hoge_Veluwe,2966,AR...89056,2012,0,7,1,1
Hoge_Veluwe,2966,AR...89056,2013,6,0,0,1
Hoge_Veluwe,2961,AR...89073,2012,0,0,0,1
Hoge_Veluwe,767,AR...89076,2011,0,11,2,1
Hoge_Veluwe,2945,AR...89080,2014,1,2,1,1
Hoge_Veluwe,2945,AR...89080,2014,0,0,0,0
Hoge_Veluwe,2945,AR...89080,2012,6,8,0,1
Hoge_Veluwe,2945,AR...89080,2013,0,5,0,1
Hoge_Veluwe,2946,AR...89081,2012,0,5,0,1
Hoge_Veluwe,768,AR...89088,2012,0,9,1,1
Hoge_Veluwe,768,AR...89088,2011,0,11,1,1
Hoge_Veluwe,2938,AR...89093,2012,0,0,0,1
Hoge_Veluwe,769,AR...89100,2011,0,9,0,1
Hoge_Veluwe,747,AR...89110,2011,0,10,4,1
Hoge_Veluwe,2953,AR...89118,2012,2,1,0,1
Hoge_Veluwe,2953,AR...89118,2012,0,9,0,1
Hoge_Veluwe,2950,AR...89124,2012,0,10,0,1
Hoge_Veluwe,437,AR...89131,2012,0,2,0,1
Hoge_Veluwe,437,AR...89131,2011,0,11,2,1
Hoge_Veluwe,437,AR...89131,2011,2,3,0,1
Hoge_Veluwe,743,AR...89132,2011,0,8,0,1
Hoge_Veluwe,743,AR...89132,2011,2,0,0,1
Hoge_Veluwe,762,AR...89171,2011,0,0,0,0
Hoge_Veluwe,762,AR...89171,2011,1,0,0,1
Hoge_Veluwe,2935,AR...89186,2012,0,5,0,1
Hoge_Veluwe,2936,AR...89187,2012,0,7,0,1
Hoge_Veluwe,741,AR...89205,2011,0,8,1,1
Hoge_Veluwe,258,AR...89268,2015,1,6,0,1
Hoge_Veluwe,258,AR...89268,2015,0,0,0,1
Hoge_Veluwe,258,AR...89268,2013,0,6,0,1
Hoge_Veluwe,258,AR...89268,2014,1,0,0,1
Hoge_Veluwe,258,AR...89268,2014,0,0,0,0
Roekelse_Bos,2941,AR...89330,2011,0,3,0,1
Hoge_Veluwe,2942,AR...89332,2012,0,4,0,1
Hoge_Veluwe,2942,AR...89332,2013,0,6,0,1
Hoge_Veluwe,470,AR...89338,2012,0,3,0,1
Hoge_Veluwe,37,AR...89339,2012,0,7,0,1
Hoge_Veluwe,37,AR...89339,2013,0,4,0,1
Hoge_Veluwe,37,AR...89339,2014,1,4,0,1
Hoge_Veluwe,37,AR...89339,2014,0,0,0,0
Hoge_Veluwe,2937,AR...89341,2012,0,6,0,1
Hoge_Veluwe,439,AR...89414,2011,0,4,0,1
Hoge_Veluwe,439,AR...89414,2012,0,6,0,1
Hoge_Veluwe,440,AR...89856,2012,6,1,0,1
Hoge_Veluwe,440,AR...89856,2012,0,0,0,0
Hoge_Veluwe,236,AR...89859,2012,0,5,0,1
Hoge_Veluwe,46,AR...89874,2012,0,6,0,1
Hoge_Veluwe,46,AR...89874,2014,0,0,0,0
Hoge_Veluwe,46,AR...89874,2015,0,0,0,1
Hoge_Veluwe,46,AR...89874,2013,0,5,1,1
Hoge_Veluwe,413,AR...89876,2012,0,5,0,1
Warnsborn,2977,AR...90026,2012,0,0,0,1
Westerheide,2978,AR...90027,2012,0,9,0,0
Hoge_Veluwe,2995,AR...90036,2012,0,0,0,0
Warnsborn,2979,AR...90047,2012,1,2,0,0
Warnsborn,2979,AR...90047,2012,0,0,0,0
Westerheide,2980,AR...90051,2012,0,8,1,1
Westerheide,3123,AR...90070,2012,0,0,0,0
Westerheide,3123,AR...90070,2013,0,2,0,1
Westerheide,3123,AR...90070,2015,6,6,0,1
Westerheide,3123,AR...90070,2012,1,1,0,1
Warnsborn,3161,AR...90074,2013,0,8,1,1
Warnsborn,3161,AR...90074,2012,0,5,0,1
Warnsborn,2982,AR...90137,2012,0,8,0,1
Warnsborn,3131,AR...90190,2012,0,0,0,0
Warnsborn,3131,AR...90190,2012,1,8,0,1
Warnsborn,3131,AR...90190,2013,0,0,0,1
Westerheide,2981,AR...90259,2012,0,0,2,0
Westerheide,2991,AR...90273,2012,2,0,0,1
Westerheide,2991,AR...90273,2012,0,7,2,0
Westerheide,2993,AR...90285,2012,0,0,1,0
Westerheide,2992,AR...90289,2012,2,0,0,1
Westerheide,2992,AR...90289,2012,0,9,0,0
Westerheide,3124,AR...90291,2012,0,5,0,0
Westerheide,3125,AR...90296,2012,0,1,0,0
Warnsborn,2983,AR...90326,2015,0,5,0,1
Warnsborn,2983,AR...90326,2014,6,3,0,0
Warnsborn,2983,AR...90326,2012,2,0,0,0
Warnsborn,2983,AR...90326,2012,1,0,0,1
Warnsborn,2983,AR...90326,2013,0,0,0,0
Westerheide,3130,AR...90347,2013,0,8,1,1
Westerheide,3126,AR...90391,2013,0,3,0,1
Westerheide,3126,AR...90391,2014,0,5,1,1
Westerheide,3126,AR...90391,2015,0,4,0,1
Westerheide,3126,AR...90391,2012,0,0,0,0
Westerheide,3128,AR...90398,2012,0,7,0,0
Westerheide,3127,AR...90400,2012,2,0,0,1
Westerheide,3127,AR...90400,2012,0,3,0,0
Warnsborn,2997,AR...90460,2013,0,7,0,1
Westerheide,2999,AR...90475,2012,0,7,0,1
Westerheide,2986,AR...90547,2012,0,8,0,0
Westerheide,2985,AR...90549,2012,0,7,0,0
Westerheide,2985,AR...90549,2012,2,4,0,1
Westerheide,2984,AR...90551,2012,0,7,0,0
Westerheide,2975,AR...90664,2012,0,2,0,1
Westerheide,2976,AR...90666,2014,0,0,0,0
Westerheide,2976,AR...90666,2013,0,6,0,1
Westerheide,2976,AR...90666,2012,0,6,1,0
Westerheide,2976,AR...90666,2015,0,0,0,1
Westerheide,3000,AR...90703,2012,0,9,1,0
Westerheide,3001,AR...90720,2012,2,3,0,1
Westerheide,3001,AR...90720,2012,0,10,0,0
Westerheide,2987,AR...90772,2012,0,0,0,0
Westerheide,3171,AR...90799,2012,0,7,0,0
Westerheide,2989,AR...90808,2013,0,7,0,1
Westerheide,2989,AR...90808,2012,0,7,0,0
Westerheide,2990,AR...90810,2012,0,4,0,0
Westerheide,2994,AR...90827,2012,0,8,0,1
Westerheide,348,AR...90845,2012,0,7,0,0
Westerheide,348,AR...90845,2012,2,2,0,1
Warnsborn,188,AR...90848,2013,0,6,1,1
Westerheide,201,AR...90849,2014,0,7,0,1
Westerheide,201,AR...90849,2013,0,8,0,1
Westerheide,193,AR...90850,2014,0,6,0,1
Westerheide,193,AR...90850,2013,0,5,2,0
Westerheide,132,AR...90860,2012,0,10,0,0
Westerheide,133,AR...90861,2012,0,4,0,0
Westerheide,133,AR...90861,2012,2,4,0,1
Westerheide,110,AR...90877,2012,0,6,1,0
Warnsborn,109,AR...90878,2013,0,5,0,1
Warnsborn,109,AR...90878,2012,0,6,1,1
Westerheide,108,AR...90884,2012,0,5,0,1
Warnsborn,510,AR...90887,2012,0,6,1,0
Warnsborn,449,AR...90888,2012,0,8,0,1
Westerheide,54,AR...90897,2012,0,0,0,1
Westerheide,129,AR...90924,2015,0,4,0,1
Westerheide,129,AR...90924,2013,0,7,0,1
Westerheide,129,AR...90924,2014,0,0,0,0
Westerheide,103,AR...90926,2012,0,7,1,0
Westerheide,104,AR...90928,2012,0,0,0,0
Warnsborn,117,AR...90948,2012,0,4,1,0
Warnsborn,460,AR...90953,2012,0,0,0,1
Westerheide,123,AR...90974,2012,0,5,0,0
Westerheide,20,AR...90980,2012,0,8,0,1
Westerheide,349,AR...90982,2012,0,8,0,0
Warnsborn,21,AR...90984,2012,0,2,0,1
Westerheide,30,AR...90985,2012,0,3,0,1
Warnsborn,22,AR...90991,2012,0,1,0,1
Westerheide,350,AR...90993,2012,0,0,0,1
Westerheide,23,AR...90994,2012,6,6,0,1
Warnsborn,185,AR...90997,2014,0,5,1,1
Warnsborn,185,AR...90997,2015,0,4,0,1
Warnsborn,185,AR...90997,2013,0,5,0,1
Hoge_Veluwe,2940,AR...91007,2012,6,10,0,1
Hoge_Veluwe,3121,AR...91061,2012,1,0,0,1
Hoge_Veluwe,3121,AR...91061,2012,0,0,0,0
Hoge_Veluwe,442,AR...91086,2012,0,4,0,1
Hoge_Veluwe,442,AR...91086,2012,2,5,0,1
Hoge_Veluwe,442,AR...91086,2011,0,6,2,1
Hoge_Veluwe,2952,AR...91092,2012,0,6,0,1
Hoge_Veluwe,2963,AR...91094,2012,0,0,0,0
Hoge_Veluwe,414,AR...91104,2012,0,9,0,1
Hoge_Veluwe,414,AR...91104,2011,0,8,0,1
Hoge_Veluwe,2930,AR...91124,2012,0,2,0,1
Hoge_Veluwe,415,AR...91168,2012,0,6,0,1
Hoge_Veluwe,415,AR...91168,2011,0,11,0,1
Hoge_Veluwe,39,AR...91195,2013,0,7,0,1
Hoge_Veluwe,39,AR...91195,2014,0,0,0,0
Hoge_Veluwe,39,AR...91195,2011,0,8,1,1
Hoge_Veluwe,39,AR...91195,2012,0,4,0,1
Hoge_Veluwe,39,AR...91195,2015,0,0,0,1
Hoge_Veluwe,447,AR...91197,2012,6,0,0,1
Hoge_Veluwe,447,AR...91197,2011,0,10,2,0
Hoge_Veluwe,2943,AR...91230,2012,0,8,0,1
Hoge_Veluwe,455,AR...91242,2011,0,11,0,1
Hoge_Veluwe,455,AR...91242,2012,0,0,0,0
Hoge_Veluwe,120,AR...91243,2011,0,9,4,1
Hoge_Veluwe,25,AR...91248,2012,0,10,0,1
Hoge_Veluwe,25,AR...91248,2011,0,12,0,1
Hoge_Veluwe,121,AR...91250,2011,0,0,0,1
Hoge_Veluwe,128,AR...91251,2011,0,9,0,1
Hoge_Veluwe,128,AR...91251,2012,0,0,0,0
Hoge_Veluwe,122,AR...91269,2011,0,8,2,1
Hoge_Veluwe,80,AR...91278,2011,0,8,1,1
Hoge_Veluwe,124,AR...91293,2011,2,0,0,1
Hoge_Veluwe,124,AR...91293,2011,0,7,1,1
Hoge_Veluwe,2947,AR...91314,2012,0,0,0,0
Hoge_Veluwe,3160,AR...91335,2012,0,9,0,1
Hoge_Veluwe,3160,AR...91335,2013,0,6,0,1
